sex	date	hornL	hornR	season	month	day	yr	daynr	age	cohort	mass	density
M	14/09/2005	223	225	2005	9	14	2005	257	4	2001	25.5000	high
M	14/09/2005	247	248	2005	9	14	2005	257	4	2001	26.4000	high
F	14/09/2005	180	175	2005	9	14	2005	257	3	2002	19.1909	high
F	14/09/2005	172	170	2005	9	14	2005	257	3	2002	21.5000	high
M	14/09/2005	144	140	2005	9	14	2005	257	1	2004	18.0868	high
F	14/09/2005	92	94	2005	9	14	2005	257	1	2004	15.0000	high
M	14/09/2005	144	144	2005	9	14	2005	257	1	2004	13.2000	high
F	14/09/2005	30	28	2005	9	14	2005	257	0	2005	8.1760	high
F	15/09/2005	218	225	2005	9	15	2005	258	14	1991	22.6000	low
F	15/09/2005	185	187	2005	9	15	2005	258	13	1992	17.8000	low
F	15/09/2005	216	214	2005	9	15	2005	258	9	1996	24.8000	low
M	15/09/2005	181	183	2005	9	15	2005	258	3	2002	21.0000	high
M	15/09/2005	140	143	2005	9	15	2005	258	1	2004	18.8000	high
F	15/09/2005	135	138	2005	9	15	2005	258	1	2004	14.8000	high
F	17/09/2005	197	202	2005	9	17	2005	260	7	1998	20.2954	high
M	17/09/2005	226	230	2005	9	17	2005	260	5	2000	27.0000	high
F	17/09/2005	154	153	2005	9	17	2005	260	4	2001	21.1000	high
F	17/09/2005	195	190	2005	9	17	2005	260	4	2001	23.7957	high
M	17/09/2005	235	235	2005	9	17	2005	260	4	2001	28.4067	high
F	17/09/2005	117	117	2005	9	17	2005	260	1	2004	15.0531	high
F	18/09/2005	117	114	2005	9	18	2005	261	1	2004	15.0000	high
F	20/09/2005	174	175	2005	9	20	2005	263	4	2001	17.5000	high
M	20/09/2005	221	225	2005	9	20	2005	263	2	2003	24.9000	high
M	21/09/2005	210	215	2005	9	21	2005	264	7	1998	33.4849	high
M	22/09/2005	229	227	2005	9	22	2005	265	10	1995	24.2000	low
F	22/09/2005	198	198	2005	9	22	2005	265	9	1996	21.7000	low
F	22/09/2005	199	200	2005	9	22	2005	265	7	1998	24.3000	high
M	22/09/2005	214	214	2005	9	22	2005	265	4	2001	23.5000	high
M	22/09/2005	222	222	2005	9	22	2005	265	2	2003	26.4000	high
F	22/09/2005	160	166	2005	9	22	2005	265	2	2003	20.4000	high
M	22/09/2005	120	120	2005	9	22	2005	265	1	2004	18.2708	high
F	22/09/2005	111	110	2005	9	22	2005	265	1	2004	16.6000	high
M	24/09/2005	195	185	2005	9	24	2005	267	7	1998	29.5000	high
M	24/09/2005	195	185	2005	9	24	2005	267	7	1998	29.5000	high
M	24/09/2005	204	209	2005	9	24	2005	267	4	2001	23.9800	high
M	24/09/2005	204	209	2005	9	24	2005	267	4	2001	23.9800	high
M	24/09/2005	213	215	2005	9	24	2005	267	4	2001	27.4840	high
M	24/09/2005	218	217	2005	9	24	2005	267	3	2002	23.3349	high
M	24/09/2005	184	182	2005	9	24	2005	267	2	2003	18.4548	high
M	24/09/2005	142	143	2005	9	24	2005	267	1	2004	18.5000	high
F	24/09/2005	150	158	2005	9	24	2005	267	1	2004	14.0000	high
M	25/09/2005	235	260	2005	9	25	2005	268	10	1995	30.0000	low
M	28/09/2005	220	218	2005	9	28	2005	271	6	1999	32.4000	high
F	28/09/2005	25	25	2005	9	28	2005	271	0	2005	7.9931	high
M	29/09/2005	240	241	2005	9	29	2005	272	4	2001	33.0000	high
M	29/09/2005	220	222	2005	9	29	2005	272	4	2001	30.0000	high
M	29/09/2005	200	200	2005	9	29	2005	272	1	2004	21.0000	high
M	01/10/2005	156	152	2005	10	1	2005	274	2	2003	14.5938	high
F	04/10/2005	181	179	2005	10	4	2005	277	5	2000	20.3000	high
F	04/10/2005	190	190	2005	10	4	2005	277	3	2002	22.3000	high
M	04/10/2005	175	170	2005	10	4	2005	277	1	2004	19.7000	high
F	04/10/2005	124	124	2005	10	4	2005	277	1	2004	17.6000	high
M	04/10/2005	135	137	2005	10	4	2005	277	1	2004	17.5000	high
M	04/10/2005	131	131	2005	10	4	2005	277	1	2004	14.5000	high
M	05/10/2005	230	230	2005	10	5	2005	278	2	2003	23.0000	high
M	05/10/2005	60	60	2005	10	5	2005	278	0	2005	13.4000	high
F	06/10/2005	220	228	2005	10	6	2005	279	15	1990	20.3000	low
F	06/10/2005	165	166	2005	10	6	2005	279	8	1997	22.7000	low
M	06/10/2005	250	247	2005	10	6	2005	279	7	1998	32.7000	high
F	06/10/2005	204	204	2005	10	6	2005	279	5	2000	25.7000	high
M	06/10/2005	210	210	2005	10	6	2005	279	4	2001	29.5000	high
F	06/10/2005	175	172	2005	10	6	2005	279	3	2002	21.6000	high
M	06/10/2005	160	158	2005	10	6	2005	279	1	2004	16.5000	high
F	08/10/2005	225	226	2005	10	8	2005	281	8	1997	24.6000	low
F	08/10/2005	85	85	2005	10	8	2005	281	1	2004	15.0000	high
M	08/10/2005	51	51	2005	10	8	2005	281	0	2005	13.5837	high
M	09/10/2005	217	215	2005	10	9	2005	282	5	2000	29.3296	high
M	09/10/2005	198	200	2005	10	9	2005	282	3	2002	22.9000	high
M	09/10/2005	220	220	2005	10	9	2005	282	2	2003	24.3000	high
M	09/10/2005	165	165	2005	10	9	2005	282	1	2004	18.4000	high
F	11/10/2005	191	194	2005	10	11	2005	284	5	2000	20.6000	high
F	12/10/2005	210	212	2005	10	12	2005	285	6	1999	27.0000	high
F	12/10/2005	165	165	2005	10	12	2005	285	3	2002	21.5000	high
F	12/10/2005	145	145	2005	10	12	2005	285	2	2003	23.4000	high
M	12/10/2005	210	210	2005	10	12	2005	285	2	2003	23.0000	high
F	13/10/2005	236	234	2005	10	13	2005	286	12	1993	23.9000	low
F	13/10/2005	125	125	2005	10	13	2005	286	1	2004	18.3000	high
M	13/10/2005	150	150	2005	10	13	2005	286	1	2004	17.3000	high
M	15/10/2005	155	154	2005	10	15	2005	288	2	2003	17.8108	high
M	16/10/2005	140	140	2005	10	16	2005	289	1	2004	15.0000	high
F	18/10/2005	210	214	2005	10	18	2005	291	14	1991	20.1000	low
F	18/10/2005	210	209	2005	10	18	2005	291	10	1995	19.5000	low
F	18/10/2005	188	184	2005	10	18	2005	291	4	2001	18.1000	high
M	18/10/2005	222	222	2005	10	18	2005	291	4	2001	22.6000	high
F	18/10/2005	185	187	2005	10	18	2005	291	4	2001	23.1000	high
F	18/10/2005	139	137	2005	10	18	2005	291	2	2003	15.7000	high
F	20/10/2005	194	197	2005	10	20	2005	293	9	1996	22.0000	low
F	20/10/2005	210	210	2005	10	20	2005	293	6	1999	27.0000	high
M	20/10/2005	220	220	2005	10	20	2005	293	5	2000	30.5000	high
M	20/10/2005	193	190	2005	10	20	2005	293	2	2003	22.0000	high
F	20/10/2005	140	138	2005	10	20	2005	293	1	2004	16.8912	high
F	20/10/2005	103	104	2005	10	20	2005	293	1	2004	17.7000	high
F	21/10/2005	193	195	2005	10	21	2005	294	8	1997	23.3000	low
F	21/10/2005	176	174	2005	10	21	2005	294	4	2001	19.1000	high
M	21/10/2005	164	165	2005	10	21	2005	294	1	2004	17.8000	high
M	22/10/2005	205	207	2005	10	22	2005	295	5	2000	29.7000	high
F	22/10/2005	175	175	2005	10	22	2005	295	2	2003	21.6000	high
F	24/10/2005	163	164	2005	10	24	2005	297	4	2001	18.3000	high
F	24/10/2005	119	122	2005	10	24	2005	297	1	2004	17.2000	high
F	25/10/2005	160	170	2005	10	25	2005	298	2	2003	20.5000	high
F	26/10/2005	194	195	2005	10	26	2005	299	3	2002	19.3749	high
M	26/10/2005	200	199	2005	10	26	2005	299	3	2002	28.1000	high
F	26/10/2005	155	150	2005	10	26	2005	299	3	2002	20.0000	high
M	26/10/2005	160	155	2005	10	26	2005	299	1	2004	23.0000	high
F	27/10/2005	243	244	2005	10	27	2005	300	14	1991	26.2000	low
F	27/10/2005	198	198	2005	10	27	2005	300	9	1996	23.5000	low
F	27/10/2005	201	202	2005	10	27	2005	300	7	1998	21.9000	high
F	27/10/2005	190	189	2005	10	27	2005	300	7	1998	18.9000	high
M	27/10/2005	150	152	2005	10	27	2005	300	1	2004	19.4209	high
F	28/10/2005	185	187	2005	10	28	2005	301	4	2001	22.0000	high
F	28/10/2005	179	176	2005	10	28	2005	301	4	2001	18.1000	high
M	28/10/2005	150	150	2005	10	28	2005	301	1	2004	17.5000	high
F	28/10/2005	118	120	2005	10	28	2005	301	1	2004	17.9000	high
M	29/10/2005	245	240	2005	10	29	2005	302	7	1998	24.8000	high
M	29/10/2005	230	226	2005	10	29	2005	302	6	1999	31.2000	high
M	29/10/2005	250	230	2005	10	29	2005	302	6	1999	27.0000	high
F	29/10/2005	192	190	2005	10	29	2005	302	5	2000	23.5000	high
F	30/10/2005	205	205	2005	10	30	2005	303	11	1994	23.0000	low
F	30/10/2005	191	190	2005	10	30	2005	303	5	2000	23.9339	high
M	30/10/2005	60	60	2005	10	30	2005	303	0	2005	12.6000	high
M	31/10/2005	191	187	2005	10	31	2005	304	2	2003	22.5000	high
M	31/10/2005	143	143	2005	10	31	2005	304	1	2004	17.2000	high
F	01/11/2005	168	171	2005	11	1	2005	305	3	2002	17.4000	high
F	01/11/2005	126	126	2005	11	1	2005	305	3	2002	23.5000	high
M	01/11/2005	225	220	2005	11	1	2005	305	3	2002	34.8708	high
F	01/11/2005	140	140	2005	11	1	2005	305	2	2003	15.5125	high
F	04/11/2005	200	199	2005	11	4	2005	308	4	2001	22.3000	high
F	05/11/2005	189	187	2005	11	5	2005	309	6	1999	25.1784	high
M	06/11/2005	220	215	2005	11	6	2005	310	5	2000	31.0000	high
M	09/11/2005	78	75	2005	11	9	2005	313	0	2005	9.1827	high
M	10/11/2005	230	230	2005	11	10	2005	314	4	2001	22.0000	high
F	10/11/2005	115	110	2005	11	10	2005	314	1	2004	15.2000	high
F	10/11/2005	115	115	2005	11	10	2005	314	1	2004	16.8912	high
M	11/11/2005	215	216	2005	11	11	2005	315	4	2001	17.0000	high
M	11/11/2005	245	245	2005	11	11	2005	315	4	2001	20.2000	high
M	11/11/2005	211	213	2005	11	11	2005	315	3	2002	23.0000	high
F	11/11/2005	70	70	2005	11	11	2005	315	1	2004	13.4000	high
F	04/12/2005	200	205	2005	12	4	2005	338	7	1998	21.0319	high
M	04/12/2005	196	196	2005	12	4	2005	338	4	2001	21.2161	high
F	04/12/2005	45	40	2005	12	4	2005	338	0	2005	10.1000	high
F	07/12/2005	191	192	2005	12	7	2005	341	7	1998	22.7360	high
M	08/12/2005	230	226	2005	12	8	2005	342	4	2001	23.4000	high
F	08/12/2005	172	172	2005	12	8	2005	342	3	2002	21.8000	high
F	10/12/2005	190	191	2005	12	10	2005	344	8	1997	21.0319	low
M	10/12/2005	210	210	2005	12	10	2005	344	4	2001	22.1371	high
M	10/12/2005	60	60	2005	12	10	2005	344	0	2005	12.7576	high
F	14/12/2005	195	195	2005	12	14	2005	348	6	1999	18.7308	high
F	14/12/2005	195	195	2005	12	14	2005	348	6	1999	18.7308	high
M	14/12/2005	210	200	2005	12	14	2005	348	5	2000	32.0000	high
F	15/12/2005	195	200	2005	12	15	2005	349	12	1993	21.0000	low
M	15/12/2005	220	220	2005	12	15	2005	349	6	1999	21.5689	high
F	15/12/2005	184	186	2005	12	15	2005	349	5	2000	21.2000	high
M	15/12/2005	187	190	2005	12	15	2005	349	2	2003	20.0000	high
F	17/12/2005	198	200	2005	12	17	2005	351	6	1999	23.0000	high
M	18/12/2005	254	248	2005	12	18	2005	352	7	1998	23.4270	high
F	18/12/2005	190	192	2005	12	18	2005	352	4	2001	22.7000	high
M	18/12/2005	220	210	2005	12	18	2005	352	3	2002	18.2000	high
M	21/12/2005	235	235	2005	12	21	2005	355	5	2000	23.0000	high
M	22/12/2005	240	238	2005	12	22	2005	356	8	1997	24.2000	low
F	22/12/2005	187	185	2005	12	22	2005	356	6	1999	19.0000	high
M	24/12/2005	266	266	2005	12	24	2005	358	10	1995	22.1000	low
M	24/12/2005	230	230	2005	12	24	2005	358	4	2001	23.0000	high
M	24/12/2005	225	230	2005	12	24	2005	358	3	2002	29.3296	high
M	27/12/2005	220	215	2005	12	27	2005	361	5	2000	20.5000	high
F	27/12/2005	178	172	2005	12	27	2005	361	3	2002	17.6000	high
M	31/12/2005	155	156	2005	12	31	2005	365	1	2004	17.6000	high
M	04/01/2006	178	176	2005	1	4	2006	369	5	2000	33.0000	high
M	05/01/2006	230	230	2005	1	5	2006	370	6	1999	28.0000	high
M	05/01/2006	220	220	2005	1	5	2006	370	4	2001	21.6000	high
M	05/01/2006	237	232	2005	1	5	2006	370	4	2001	21.6000	high
F	05/01/2006	195	200	2005	1	5	2006	370	4	2001	21.0319	high
F	05/01/2006	190	190	2005	1	5	2006	370	3	2002	23.3000	high
M	05/01/2006	125	125	2005	1	5	2006	370	1	2004	11.8402	high
F	05/01/2006	60	60	2005	1	5	2006	370	0	2005	9.2000	high
F	05/01/2006	60	60	2005	1	5	2006	370	0	2005	9.2000	high
F	07/01/2006	224	222	2005	1	7	2006	372	8	1997	23.2000	low
M	07/01/2006	210	210	2005	1	7	2006	372	5	2000	21.9529	high
M	07/01/2006	220	225	2005	1	7	2006	372	2	2003	19.4669	high
M	07/01/2006	158	157	2005	1	7	2006	372	1	2004	18.0000	high
F	07/01/2006	125	125	2005	1	7	2006	372	1	2004	14.5938	high
F	08/01/2006	180	180	2005	1	8	2006	373	6	1999	23.0000	high
M	08/01/2006	230	230	2005	1	8	2006	373	5	2000	23.7898	high
M	08/01/2006	162	160	2005	1	8	2006	373	1	2004	18.2708	high
F	08/01/2006	155	160	2005	1	8	2006	373	1	2004	18.2708	high
F	11/01/2006	180	80	2005	1	11	2006	376	3	2002	19.0000	high
F	11/01/2006	170	175	2005	1	11	2006	376	3	2002	18.7308	high
F	14/01/2006	130	125	2005	1	14	2006	379	1	2004	17.0000	high
F	14/01/2006	115	120	2005	1	14	2006	379	1	2004	18.7308	high
M	15/01/2006	105	110	2005	1	15	2006	380	1	2004	17.5349	high
F	21/02/2006	182	179	2005	2	21	2006	417	3	2002	18.4000	high
M	05/09/2006	132	130	2006	9	5	2006	248	1	2005	16.9000	high
M	05/09/2006	148	147	2006	9	5	2006	248	1	2005	17.6000	high
M	05/09/2006	147	145	2006	9	5	2006	248	1	2005	16.9000	high
M	07/09/2006	229	223	2006	9	7	2006	250	14	1992	31.0000	low
F	07/09/2006	191	201	2006	9	7	2006	250	13	1993	21.2000	low
F	07/09/2006	183	180	2006	9	7	2006	250	5	2001	17.3000	high
F	07/09/2006	108	106	2006	9	7	2006	250	1	2005	13.1000	high
M	09/09/2006	210	210	2006	9	9	2006	252	9	1997	22.8742	low
F	09/09/2006	190	193	2006	9	9	2006	252	5	2001	23.3349	high
F	10/09/2006	230	230	2006	9	10	2006	253	15	1991	20.1113	low
F	10/09/2006	180	180	2006	9	10	2006	253	15	1991	18.7308	low
M	10/09/2006	232	240	2006	9	10	2006	253	12	1994	28.0000	low
F	10/09/2006	165	170	2006	9	10	2006	253	6	2000	20.0000	high
M	10/09/2006	222	232	2006	9	10	2006	253	6	2000	32.1000	high
M	10/09/2006	210	215	2006	9	10	2006	253	4	2002	27.9000	high
M	10/09/2006	248	246	2006	9	10	2006	253	4	2002	27.5040	high
M	10/09/2006	210	215	2006	9	10	2006	253	4	2002	31.0000	high
M	12/09/2006	217	216	2006	9	12	2006	255	2	2004	25.0000	high
F	12/09/2006	115	124	2006	9	12	2006	255	1	2005	18.2000	high
M	13/09/2006	225	220	2006	9	13	2006	256	4	2002	25.1784	high
F	13/09/2006	140	141	2006	9	13	2006	256	1	2005	21.5000	high
F	14/09/2006	132	134	2006	9	14	2006	257	1	2005	18.7308	high
F	14/09/2006	129	132	2006	9	14	2006	257	1	2005	17.0000	high
F	14/09/2006	33	33	2006	9	14	2006	257	0	2006	11.4000	high
M	16/09/2006	212	203	2006	9	16	2006	259	5	2001	24.0000	high
F	16/09/2006	220	223	2006	9	16	2006	259	5	2001	26.0000	high
M	16/09/2006	217	217	2006	9	16	2006	259	4	2002	30.0000	high
F	16/09/2006	127	124	2006	9	16	2006	259	1	2005	17.3000	high
M	17/09/2006	201	206	2006	9	17	2006	260	3	2003	25.5000	high
M	17/09/2006	120	130	2006	9	17	2006	260	1	2005	15.5000	high
F	19/09/2006	232	243	2006	9	19	2006	262	10	1996	30.9000	low
F	19/09/2006	201	193	2006	9	19	2006	262	5	2001	18.6000	high
F	19/09/2006	205	203	2006	9	19	2006	262	4	2002	22.2000	high
M	20/09/2006	227	231	2006	9	20	2006	263	8	1998	30.2000	high
M	20/09/2006	200	200	2006	9	20	2006	263	4	2002	29.0000	high
F	21/09/2006	209	213	2006	9	21	2006	264	13	1993	18.0000	low
M	21/09/2006	200	204	2006	9	21	2006	264	8	1998	25.0000	high
M	21/09/2006	235	245	2006	9	21	2006	264	4	2002	24.0000	high
M	21/09/2006	202	207	2006	9	21	2006	264	3	2003	29.4219	high
F	21/09/2006	120	115	2006	9	21	2006	264	1	2005	19.3000	high
F	23/09/2006	188	190	2006	9	23	2006	266	4	2002	22.5056	high
F	23/09/2006	125	127	2006	9	23	2006	266	1	2005	14.4101	high
F	23/09/2006	120	150	2006	9	23	2006	266	1	2005	14.0000	high
M	23/09/2006	165	170	2006	9	23	2006	266	1	2005	20.1000	high
M	23/09/2006	170	163	2006	9	23	2006	266	1	2005	21.0000	high
F	23/09/2006	35	35	2006	9	23	2006	266	0	2006	9.4574	high
F	24/09/2006	152	151	2006	9	24	2006	267	3	2003	17.3510	high
F	24/09/2006	165	170	2006	9	24	2006	267	3	2003	20.5716	high
F	26/09/2006	217	217	2006	9	26	2006	269	11	1995	22.8000	low
F	26/09/2006	205	207	2006	9	26	2006	269	5	2001	17.3000	high
F	26/09/2006	198	193	2006	9	26	2006	269	3	2003	20.0000	high
F	26/09/2006	113	114	2006	9	26	2006	269	1	2005	16.3000	high
M	27/09/2006	223	224	2006	9	27	2006	270	15	1991	16.1000	low
F	27/09/2006	180	180	2006	9	27	2006	270	8	1998	25.0000	high
F	28/09/2006	206	209	2006	9	28	2006	271	8	1998	26.2000	high
F	28/09/2006	186	182	2006	9	28	2006	271	8	1998	26.2000	high
F	28/09/2006	180	170	2006	9	28	2006	271	3	2003	26.0000	high
F	28/09/2006	25	24	2006	9	28	2006	271	0	2006	9.5490	high
F	29/09/2006	189	186	2006	9	29	2006	272	3	2003	20.0000	high
F	30/09/2006	195	185	2006	9	30	2006	273	8	1998	26.0000	high
M	30/09/2006	225	220	2006	9	30	2006	273	4	2002	30.2526	high
F	30/09/2006	181	185	2006	9	30	2006	273	3	2003	22.0000	high
M	30/09/2006	290	290	2006	9	30	2006	273	3	2003	27.4840	high
M	30/09/2006	105	105	2006	9	30	2006	273	1	2005	16.0000	high
F	30/09/2006	110	110	2006	9	30	2006	273	1	2005	13.6755	high
M	01/10/2006	200	206	2006	10	1	2006	274	3	2003	22.0000	high
F	01/10/2006	185	180	2006	10	1	2006	274	3	2003	20.0000	high
F	03/10/2006	181	183	2006	10	3	2006	276	7	1999	20.7000	high
F	03/10/2006	179	176	2006	10	3	2006	276	4	2002	21.1000	high
F	03/10/2006	201	195	2006	10	3	2006	276	4	2002	22.3000	high
F	03/10/2006	176	183	2006	10	3	2006	276	3	2003	20.1000	high
M	04/10/2006	215	205	2006	10	4	2006	277	8	1998	27.0000	high
M	04/10/2006	235	235	2006	10	4	2006	277	5	2001	33.0000	high
F	05/10/2006	196	196	2006	10	5	2006	278	10	1996	19.3000	low
F	05/10/2006	195	192	2006	10	5	2006	278	8	1998	21.9000	high
M	05/10/2006	190	185	2006	10	5	2006	278	1	2005	18.5000	high
F	05/10/2006	117	120	2006	10	5	2006	278	1	2005	19.8000	high
F	07/10/2006	190	180	2006	10	7	2006	280	6	2000	26.0000	high
M	07/10/2006	224	222	2006	10	7	2006	280	6	2000	30.0000	high
F	08/10/2006	200	200	2006	10	8	2006	281	11	1995	19.0000	low
M	08/10/2006	251	251	2006	10	8	2006	281	7	1999	28.1000	high
F	08/10/2006	180	170	2006	10	8	2006	281	5	2001	25.0000	high
M	08/10/2006	228	225	2006	10	8	2006	281	5	2001	26.7000	high
M	08/10/2006	230	220	2006	10	8	2006	281	4	2002	29.0000	high
F	08/10/2006	146	148	2006	10	8	2006	281	1	2005	15.5125	high
F	09/10/2006	196	192	2006	10	9	2006	282	5	2001	21.5000	high
M	10/10/2006	218	219	2006	10	10	2006	283	4	2002	27.1000	high
M	10/10/2006	217	217	2006	10	10	2006	283	4	2002	28.9000	high
M	11/10/2006	216	215	2006	10	11	2006	284	4	2002	27.9453	high
F	11/10/2006	176	176	2006	10	11	2006	284	4	2002	24.5000	high
F	11/10/2006	195	200	2006	10	11	2006	284	4	2002	25.2000	high
M	12/10/2006	222	223	2006	10	12	2006	285	4	2002	26.0000	high
M	12/10/2006	210	210	2006	10	12	2006	285	4	2002	31.0000	high
F	12/10/2006	158	150	2006	10	12	2006	285	2	2004	21.0000	high
F	13/10/2006	210	202	2006	10	13	2006	286	11	1995	20.8000	low
F	13/10/2006	183	181	2006	10	13	2006	286	10	1996	20.3874	low
F	14/10/2006	220	225	2006	10	14	2006	287	17	1989	29.4000	low
M	14/10/2006	235	235	2006	10	14	2006	287	6	2000	35.0000	high
M	14/10/2006	220	215	2006	10	14	2006	287	3	2003	26.2000	high
M	14/10/2006	210	208	2006	10	14	2006	287	3	2003	25.3000	high
M	15/10/2006	190	188	2006	10	15	2006	288	6	2000	30.0000	high
F	15/10/2006	180	180	2006	10	15	2006	288	5	2001	21.0000	high
M	15/10/2006	220	215	2006	10	15	2006	288	5	2001	25.0000	high
M	15/10/2006	210	210	2006	10	15	2006	288	5	2001	30.4373	high
M	15/10/2006	208	211	2006	10	15	2006	288	3	2003	25.0000	high
M	15/10/2006	140	140	2006	10	15	2006	288	1	2005	15.0000	high
M	17/10/2006	154	154	2006	10	17	2006	290	1	2005	17.9000	high
F	17/10/2006	132	130	2006	10	17	2006	290	1	2005	16.7000	high
M	18/10/2006	229	228	2006	10	18	2006	291	14	1992	41.4358	low
M	18/10/2006	244	248	2006	10	18	2006	291	6	2000	32.3000	high
M	18/10/2006	158	159	2006	10	18	2006	291	1	2005	16.6154	high
F	19/10/2006	207	204	2006	10	19	2006	292	12	1994	22.4000	low
M	19/10/2006	223	225	2006	10	19	2006	292	5	2001	30.0000	high
F	19/10/2006	189	186	2006	10	19	2006	292	4	2002	23.3000	high
M	19/10/2006	142	144	2006	10	19	2006	292	1	2005	15.6000	high
M	19/10/2006	143	146	2006	10	19	2006	292	1	2005	17.6000	high
F	20/10/2006	204	209	2006	10	20	2006	293	5	2001	21.7000	high
F	20/10/2006	201	204	2006	10	20	2006	293	5	2001	21.2000	high
M	20/10/2006	211	209	2006	10	20	2006	293	3	2003	28.9000	high
F	20/10/2006	179	184	2006	10	20	2006	293	2	2004	21.9000	high
F	21/10/2006	220	218	2006	10	21	2006	294	5	2001	26.9000	high
F	22/10/2006	190	195	2006	10	22	2006	295	2	2004	23.2000	high
F	22/10/2006	108	108	2006	10	22	2006	295	1	2005	16.0000	high
M	24/10/2006	222	225	2006	10	24	2006	297	4	2002	27.4000	high
M	24/10/2006	227	220	2006	10	24	2006	297	2	2004	19.0000	high
M	24/10/2006	222	210	2006	10	24	2006	297	2	2004	22.4000	high
F	25/10/2006	210	200	2006	10	25	2006	298	10	1996	25.0000	low
F	25/10/2006	200	190	2006	10	25	2006	298	8	1998	25.2000	high
M	25/10/2006	222	220	2006	10	25	2006	298	4	2002	30.5000	high
F	25/10/2006	190	185	2006	10	25	2006	298	3	2003	25.6394	high
F	25/10/2006	121	120	2006	10	25	2006	298	1	2005	18.1000	high
M	25/10/2006	49	47	2006	10	25	2006	298	0	2006	12.9000	high
F	26/10/2006	185	187	2006	10	26	2006	299	4	2002	18.5000	high
M	28/10/2006	222	220	2006	10	28	2006	301	5	2001	27.6000	high
F	28/10/2006	122	120	2006	10	28	2006	301	1	2005	18.7308	high
F	28/10/2006	137	135	2006	10	28	2006	301	1	2005	17.5349	high
M	29/10/2006	136	136	2006	10	29	2006	302	1	2005	16.7074	high
M	29/10/2006	50	45	2006	10	29	2006	302	0	2006	15.5125	high
F	30/10/2006	140	140	2006	10	30	2006	303	10	1996	22.7000	low
F	30/10/2006	198	197	2006	10	30	2006	303	7	1999	24.0000	high
F	30/10/2006	188	192	2006	10	30	2006	303	5	2001	23.5000	high
F	31/10/2006	182	181	2006	10	31	2006	304	5	2001	21.0000	high
M	01/11/2006	235	230	2006	11	1	2006	305	7	1999	20.0000	high
M	01/11/2006	252	248	2006	11	1	2006	305	7	1999	24.5315	high
M	01/11/2006	252	248	2006	11	1	2006	305	7	1999	24.5315	high
F	01/11/2006	220	210	2006	11	1	2006	305	5	2001	21.0000	high
M	01/11/2006	215	213	2006	11	1	2006	305	5	2001	22.4135	high
M	02/11/2006	210	210	2006	11	2	2006	306	5	2001	26.5000	high
M	02/11/2006	240	235	2006	11	2	2006	306	4	2002	27.5000	high
M	02/11/2006	258	254	2006	11	2	2006	306	4	2002	29.3000	high
M	02/11/2006	130	130	2006	11	2	2006	306	1	2005	19.1000	high
M	02/11/2006	166	164	2006	11	2	2006	306	1	2005	20.5716	high
F	04/11/2006	187	188	2006	11	4	2006	308	5	2001	20.1113	high
M	04/11/2006	150	140	2006	11	4	2006	308	1	2005	19.8000	high
F	05/11/2006	193	191	2006	11	5	2006	309	5	2001	23.8000	high
M	05/11/2006	214	216	2006	11	5	2006	309	3	2003	23.7957	high
F	05/11/2006	170	170	2006	11	5	2006	309	3	2003	21.0000	high
F	05/11/2006	142	144	2006	11	5	2006	309	1	2005	19.0988	high
M	05/11/2006	145	145	2006	11	5	2006	309	1	2005	18.2708	high
M	05/11/2006	170	170	2006	11	5	2006	309	1	2005	21.9529	high
M	08/11/2006	221	225	2006	11	8	2006	312	5	2001	26.2000	high
F	09/11/2006	184	186	2006	11	9	2006	313	11	1995	14.0000	low
F	09/11/2006	223	248	2006	11	9	2006	313	11	1995	22.5000	low
M	09/11/2006	220	220	2006	11	9	2006	313	4	2002	29.5142	high
M	09/11/2006	220	220	2006	11	9	2006	313	4	2002	30.5000	high
M	09/11/2006	145	150	2006	11	9	2006	313	1	2005	14.5000	high
M	09/11/2006	163	160	2006	11	9	2006	313	1	2005	17.0000	high
F	09/11/2006	128	130	2006	11	9	2006	313	1	2005	17.3510	high
F	09/11/2006	197	197	2006	11	9	2006	313	1	2005	19.0000	high
M	09/11/2006	50	40	2006	11	9	2006	313	0	2006	11.3817	high
F	11/11/2006	181	183	2006	11	11	2006	315	4	2002	19.0000	high
M	11/11/2006	176	176	2006	11	11	2006	315	1	2005	17.0000	high
M	02/12/2006	150	148	2006	12	2	2006	336	3	2003	22.8742	high
M	03/12/2006	200	198	2006	12	3	2006	337	5	2001	19.0000	high
M	03/12/2006	171	174	2006	12	3	2006	337	1	2005	17.0000	high
F	03/12/2006	138	135	2006	12	3	2006	337	1	2005	21.0319	high
M	04/12/2006	231	225	2006	12	4	2006	338	10	1996	21.3000	low
M	07/12/2006	210	207	2006	12	7	2006	341	3	2003	22.8742	high
F	07/12/2006	170	171	2006	12	7	2006	341	3	2003	19.0000	high
F	10/12/2006	199	198	2006	12	10	2006	344	5	2001	13.4848	high
M	10/12/2006	159	160	2006	12	10	2006	344	1	2005	10.2000	high
F	12/12/2006	233	224	2006	12	12	2006	346	15	1991	22.3000	low
